APAGAR;SALDO;DOTACATUAL;FUNCAO;SUBFUNCAO;PROGRAMA;PROJATIV;ACAO;DOTAC;ALTDO;EMPMES;EMPATUAL;LIQMES;LIQATUAL;PAGOMES;PAGOATUAL;PODER;PODERNOME;ORGAO;ORGAONOME;UNIDADE;CATEGORIA;CATEGORIANOME;GRUPO;GRUPONOME;MODALIDADE;MODALIDADENOME;ELEMENTO;ELEMENTONOME;CATECNOME;FUNCAONOME;PROGRAMANOME;SUBFUNCAONOME;PROJATIVNOME;ACAONOME;CATEC;UNIDADENOME;ORGAO1;UNIDADE1;DESDOBRO;FICHA;EMPRESA;EMPRESANOME;FONINDUSO;FONINDUSONOME;FONGRUPO;FONGRUPONOME;FONCODIGO;FONCODIGONOME;VINGRUPO;VINGRUPONOME;VINCODIGO;VINCODIGONOME;PROCESSADO;NPROCESSADO;DESDOBRONOME;ALTERACAOMAISMES;ALTERACAOMENOSMES;SALDOALTERACAOMES;FONRO;FONRONOME;CFPRO;CFPRONOME;PERC_EMPATUAL_DOTAC;FONTE_STN;FONTE_STNNOME;ESFERANOME;ESFERA;CLASSIFICACAO_SCPINOME;CLASSIFICACAO_MSCNOME;CLASSIFICACAO_SCPI;CLASSIFICACAO_MSC;CATEC_STN;CATEC_STNNOME;VINCULO;VINCULONOME;RESERVA;RESERVA_EMP;RESERVA_SALDO;CATECFICHA;CATECFICHANOME;COMPFR_STN;
0;1;1;12;365;1002;1024;0000;1;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Educação;MAIS EDUCAÇÃO;Educação Infantil;Reformulação do currículo integrado, com atividades extracur;Reformulação do currículo integrado, com atividades extracur;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;00;91;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;02;TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;00  ;Recursos Ordinarios;200;EDUCAÇÃO;000;EDUCAÇÃO-Convênios/entidades/fundos;0;0;MATERIAL DE CONSUMO;;;;;;12.365.1002.1024.0000;Reformulação do currículo integrado, com atividades extracurriculares diversificadas;0;1.569;Outras Transferências de Recursos do FNDE (Exerc.Corrente);FISCAL;10;PRÉ ESCOLA;NÃO INFORMADO;PE;;3.3.90.30.00;;200.000;EDUCAÇÃO-Convênios/entidades/fundos;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;1;1;26;453;1006;1012;0000;1;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020109;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Transporte;MAIS SEGURANÇA NO TRANSITO INFRAESTRUTURA E ZELADORIA URBANA;Transportes Coletivos Urbanos;GESTAO PREVENTIVA E ECONOMICA DA FROTA;GESTAO PREVENTIVA E ECONOMICA DA FROTA;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DE TRANSPORTES E TRÂNSITO;01;09;00;284;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;02;TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;00  ;Recursos Ordinarios;100;GERAL TOTAL;000;GERAL - Convênios/entidades/fundos;0;0;MATERIAL DE CONSUMO;;;;;;26.453.1006.1012.0000;GESTAO PREVENTIVA E ECONOMICA DA FROTA;0;1.701;Outras Transferências de Convênios ou Instrumentos Congêneres dos Estados (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.00;;100.000;GERAL - Convênios/entidades/fundos;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;1;1;27;812;1011;1018;0000;1;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020104;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Desporto e Lazer;MAIS ESPORTE, LAZER E TURISMO;Desporto Comunitário;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DE ESPORTES E LAZER;01;04;00;127;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;02;TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;00  ;Recursos Ordinarios;100;GERAL TOTAL;000;GERAL - Convênios/entidades/fundos;0;0;MATERIAL DE CONSUMO;;;;;;27.812.1011.1018.0000;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;0;1.701;Outras Transferências de Convênios ou Instrumentos Congêneres dos Estados (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.00;;100.000;GERAL - Convênios/entidades/fundos;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;1;1;04;122;1009;1002;0000;1;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020101;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Administração;MAIS ADMINISTRAÇÃO E FINANÇAS;Administração Geral;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.30.00;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;01;01;00;20;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00  ;Recursos Ordinarios;100;GERAL TOTAL;000;GERAL - Convênios/entidades/fundos;0;0;MATERIAL DE CONSUMO;;;;;;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;0;1.700;Outras Transferências de Convênios ou Instrumentos Congêneres da União (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.00;;100.000;GERAL - Convênios/entidades/fundos;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;30000;30000;08;241;1003;1044;0000;30000;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020106;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Assistência Social;MAIS PROMOÇÃO E ASSISTENCIA SOCIAL;Assistência à Pessoa Idosa;Viver Bem na Melhor Idade;Viver Bem na Melhor Idade;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;01;06;00;224;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00  ;Recursos Ordinarios;500;ASSISTÊNCIA SOCIAL;000;ASSISTÊNCIA SOCIAL-Convênios/entidades/f;0;0;MATERIAL DE CONSUMO;;;;;;08.241.1003.1044.0000;Viver Bem na Melhor Idade;0;1.660;Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.00;;500.000;ASSISTÊNCIA SOCIAL-Convênios/entidades/f;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;25000;25000;08;244;1003;1039;0000;30000;-5000;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020106;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Assistência Social;MAIS PROMOÇÃO E ASSISTENCIA SOCIAL;Assistência Comunitária;Ampliação dos atendimentos de Serviços de Proteção e Atendim;Ampliação dos atendimentos de Serviços de Proteção e Atendim;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;01;06;00;242;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00  ;Recursos Ordinarios;500;ASSISTÊNCIA SOCIAL;000;ASSISTÊNCIA SOCIAL-Convênios/entidades/f;0;0;MATERIAL DE CONSUMO;0;5000;-5000;;;08.244.1003.1039.0000;Ampliação dos atendimentos de Serviços de Proteção e Atendimento Integral a Família - PAIF;0;1.660;Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.00;;500.000;ASSISTÊNCIA SOCIAL-Convênios/entidades/f;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;30000;30000;08;244;1003;1040;0000;30000;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020106;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Assistência Social;MAIS PROMOÇÃO E ASSISTENCIA SOCIAL;Assistência Comunitária;Ampliação do Serviço de Convivência e Fortalecimento de Vínc;Ampliação do Serviço de Convivência e Fortalecimento de Vínc;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;01;06;00;255;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00  ;Recursos Ordinarios;500;ASSISTÊNCIA SOCIAL;000;ASSISTÊNCIA SOCIAL-Convênios/entidades/f;0;0;MATERIAL DE CONSUMO;;;;;;08.244.1003.1040.0000;Ampliação do Serviço de Convivência e Fortalecimento de Vínculos - SCFV;0;1.660;Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.00;;500.000;ASSISTÊNCIA SOCIAL-Convênios/entidades/f;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;5000;5000;08;244;1003;1039;0000;0;5000;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020106;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Assistência Social;MAIS PROMOÇÃO E ASSISTENCIA SOCIAL;Assistência Comunitária;Ampliação dos atendimentos de Serviços de Proteção e Atendim;Ampliação dos atendimentos de Serviços de Proteção e Atendim;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;01;06;00;383;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00;Recursos Ordinarios;500;ASSISTÊNCIA SOCIAL;011;ASSIST. SOCIAL IG/BOLSA FAMILIA;0;0;MATERIAL DE CONSUMO;5000;0;5000;;;08.244.1003.1039.0000;Ampliação dos atendimentos de Serviços de Proteção e Atendimento Integral a Família - PAIF;12,08;1.660;Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS (Exerc.Corrente);SEGURIDADE SOCIAL;20;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.00;;500.011;ASSIST. SOCIAL IG/BOLSA FAMILIA;603,83;603,83;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;-603,83;0;08;244;1003;1039;0000;0;0;603,83;603,83;603,83;603,83;603,83;603,83;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020106;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;GÊNEROS DE ALIMENTAÇÃO;Assistência Social;MAIS PROMOÇÃO E ASSISTENCIA SOCIAL;Assistência Comunitária;Ampliação dos atendimentos de Serviços de Proteção e Atendim;Ampliação dos atendimentos de Serviços de Proteção e Atendim;3.3.90.30.07;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;01;06;07;383;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00;Recursos Ordinarios;500;ASSISTÊNCIA SOCIAL;011;ASSIST. SOCIAL IG/BOLSA FAMILIA;0;0;GÊNEROS DE ALIMENTAÇÃO;;;;;;08.244.1003.1039.0000;Ampliação dos atendimentos de Serviços de Proteção e Atendimento Integral a Família - PAIF;12,08;1.660;Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS (Exerc.Corrente);SEGURIDADE SOCIAL;20;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.99;;500.011;ASSIST. SOCIAL IG/BOLSA FAMILIA;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;45800;45800;10;301;1001;1035;0000;450000;-404200;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020105;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Saúde;MAIS SAUDE;Atenção Básica;Atenção Básica para Todos;Atenção Básica para Todos;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DE SAÚDE;01;05;00;152;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00  ;Recursos Ordinarios;300;SAÚDE;000;SAÚDE-Convênios/entidades/fundos;0;0;MATERIAL DE CONSUMO;0;404200;-404200;;;10.301.1001.1035.0000;Atenção Básica para Todos;0;1.600;Transf.Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.00;;300.000;SAÚDE-Convênios/entidades/fundos;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;404200;404200;10;301;1001;1035;0000;0;404200;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020105;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Saúde;MAIS SAUDE;Atenção Básica;Atenção Básica para Todos;Atenção Básica para Todos;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DE SAÚDE;01;05;00;342;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00;Recursos Ordinarios;301;ATENÇÃO BÁSICA;006; PAP;0;0;MATERIAL DE CONSUMO;404200;0;404200;;;10.301.1001.1035.0000;Atenção Básica para Todos;94,45;1.600;Transf.Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.00;;301.006; PAP;402058,58;381375,97;20682,61;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;-6169;0;10;301;1001;1035;0000;0;0;6169;6169;6169;6169;6169;6169;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020105;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;GÊNEROS DE ALIMENTAÇÃO;Saúde;MAIS SAUDE;Atenção Básica;Atenção Básica para Todos;Atenção Básica para Todos;3.3.90.30.07;DEPARTAMENTO MUNICIPAL DE SAÚDE;01;05;07;342;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00;Recursos Ordinarios;301;ATENÇÃO BÁSICA;006; PAP;0;0;GÊNEROS DE ALIMENTAÇÃO;;;;;;10.301.1001.1035.0000;Atenção Básica para Todos;94,45;1.600;Transf.Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.99;;301.006; PAP;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;-151240,55;0;10;301;1001;1035;0000;0;0;151240,55;151240,55;151240,55;151240,55;151240,55;151240,55;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020105;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL FARMACOLÓGICO;Saúde;MAIS SAUDE;Atenção Básica;Atenção Básica para Todos;Atenção Básica para Todos;3.3.90.30.09;DEPARTAMENTO MUNICIPAL DE SAÚDE;01;05;09;342;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00;Recursos Ordinarios;301;ATENÇÃO BÁSICA;006; PAP;0;0;MATERIAL FARMACOLÓGICO;;;;;;10.301.1001.1035.0000;Atenção Básica para Todos;94,45;1.600;Transf.Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.36;;301.006; PAP;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
2990;-2990;0;10;301;1001;1035;0000;0;0;2990;2990;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020105;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL QUÍMICO;Saúde;MAIS SAUDE;Atenção Básica;Atenção Básica para Todos;Atenção Básica para Todos;3.3.90.30.11;DEPARTAMENTO MUNICIPAL DE SAÚDE;01;05;11;342;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00;Recursos Ordinarios;301;ATENÇÃO BÁSICA;006; PAP;0;2990;MATERIAL QUÍMICO;;;;;;10.301.1001.1035.0000;Atenção Básica para Todos;94,45;1.600;Transf.Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.11;;301.006; PAP;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;-61408,09;0;10;301;1001;1035;0000;0;0;61408,09;61408,09;61408,09;61408,09;61408,09;61408,09;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020105;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE EXPEDIENTE;Saúde;MAIS SAUDE;Atenção Básica;Atenção Básica para Todos;Atenção Básica para Todos;3.3.90.30.16;DEPARTAMENTO MUNICIPAL DE SAÚDE;01;05;16;342;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00;Recursos Ordinarios;301;ATENÇÃO BÁSICA;006; PAP;0;0;MATERIAL DE EXPEDIENTE;;;;;;10.301.1001.1035.0000;Atenção Básica para Todos;94,45;1.600;Transf.Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.16;;301.006; PAP;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
5089,6;-6035,6;0;10;301;1001;1035;0000;0;0;6035,6;6035,6;946;946;946;946;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020105;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE EXPEDIENTE;Saúde;MAIS SAUDE;Atenção Básica;Atenção Básica para Todos;Atenção Básica para Todos;3.3.90.30.16;DEPARTAMENTO MUNICIPAL DE SAÚDE;01;05;16;342;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00;Recursos Ordinarios;301;ATENÇÃO BÁSICA;006; PAP;0;5089,6;MATERIAL DE EXPEDIENTE;;;;;;10.301.1001.1035.0000;Atenção Básica para Todos;94,45;1.600;Transf.Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.39;;301.006; PAP;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
8194,84;-18132,04;0;10;301;1001;1035;0000;0;0;18132,04;18132,04;17250,84;17250,84;9937,2;9937,2;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020105;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO;Saúde;MAIS SAUDE;Atenção Básica;Atenção Básica para Todos;Atenção Básica para Todos;3.3.90.30.22;DEPARTAMENTO MUNICIPAL DE SAÚDE;01;05;22;342;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00;Recursos Ordinarios;301;ATENÇÃO BÁSICA;006; PAP;7313,64;881,2;MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZAÇÃO;;;;;;10.301.1001.1035.0000;Atenção Básica para Todos;94,45;1.600;Transf.Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.21;;301.006; PAP;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;-3315;0;10;301;1001;1035;0000;0;0;3315;3315;3315;3315;3315;3315;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020105;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL PARA MANUTENÇÃO DE BENS MÓVEIS;Saúde;MAIS SAUDE;Atenção Básica;Atenção Básica para Todos;Atenção Básica para Todos;3.3.90.30.25;DEPARTAMENTO MUNICIPAL DE SAÚDE;01;05;25;342;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00;Recursos Ordinarios;301;ATENÇÃO BÁSICA;006; PAP;0;0;MATERIAL PARA MANUTENÇÃO DE BENS MÓVEIS;;;;;;10.301.1001.1035.0000;Atenção Básica para Todos;94,45;1.600;Transf.Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.36;;301.006; PAP;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;-2496,96;0;10;301;1001;1035;0000;0;0;2496,96;2496,96;2496,96;2496,96;2496,96;2496,96;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020105;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL PARA MANUTENÇÃO DE BENS MÓVEIS;Saúde;MAIS SAUDE;Atenção Básica;Atenção Básica para Todos;Atenção Básica para Todos;3.3.90.30.25;DEPARTAMENTO MUNICIPAL DE SAÚDE;01;05;25;342;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00;Recursos Ordinarios;301;ATENÇÃO BÁSICA;006; PAP;0;0;MATERIAL PARA MANUTENÇÃO DE BENS MÓVEIS;;;;;;10.301.1001.1035.0000;Atenção Básica para Todos;94,45;1.600;Transf.Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.99;;301.006; PAP;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
3889,36;-4607,36;0;10;301;1001;1035;0000;0;0;4607,36;4607,36;718;718;718;718;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020105;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL ELÉTRICO E ELETRÔNICO;Saúde;MAIS SAUDE;Atenção Básica;Atenção Básica para Todos;Atenção Básica para Todos;3.3.90.30.26;DEPARTAMENTO MUNICIPAL DE SAÚDE;01;05;26;342;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00;Recursos Ordinarios;301;ATENÇÃO BÁSICA;006; PAP;0;3889,36;MATERIAL ELÉTRICO E ELETRÔNICO;;;;;;10.301.1001.1035.0000;Atenção Básica para Todos;94,45;1.600;Transf.Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.99;;301.006; PAP;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
