EMPRESA;PKEMP;EMPENHO;TIPO;DATA_EMPENHO;VALOR_EMPENHO;FORNECEDOR;HISTORICO;FICHA;CONTRATO;CODLO;CODLO_NOME;FUNCIONAL;PROGRAMA_NOME;CATEC;CATEC_NOME;MES_CRONOGRAMA;VALOR_MES;LIQUIDADO_MES;FONGRUPO;FONGRUPO_NOME;FONCODIGO;FONCODIGO_NOME;FONRO;FONRO_NOME;VINGRUPO;VINCODIGO;VINCODIGONOME;CLASSIFICACAO_SCPI;CLASSIFICACAO_MSC;FONTE_STN;CATEC_STN;CLASSIFICACAO_SCPINOME;CLASSIFICACAO_MSCNOME;FONTE_STNNOME;DESIS_FONTE_STN;DESDIS_COMPFR_STN;
1;2900;1826;GL;03/03/2026;101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;4;8450;-101400;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3812;1826;AN;07/04/2026;-101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;4;-8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;2900;1826;GL;03/03/2026;101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;5;8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3812;1826;AN;07/04/2026;-101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;5;-8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;2900;1826;GL;03/03/2026;101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;6;8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3812;1826;AN;07/04/2026;-101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;6;-8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;2900;1826;GL;03/03/2026;101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;7;8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3812;1826;AN;07/04/2026;-101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;7;-8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;2900;1826;GL;03/03/2026;101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;8;8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3812;1826;AN;07/04/2026;-101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;8;-8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;2900;1826;GL;03/03/2026;101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;9;8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3812;1826;AN;07/04/2026;-101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;9;-8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;2900;1826;GL;03/03/2026;101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;10;8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3812;1826;AN;07/04/2026;-101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;10;-8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;2900;1826;GL;03/03/2026;101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;11;8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3812;1826;AN;07/04/2026;-101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;11;-8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;2900;1826;GL;03/03/2026;101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;12;8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3812;1826;AN;07/04/2026;-101400;INSTITUTO ACOLHER ASSISTENCIA SOCIAL;REFERENTE A REPASSE CONFORME TERMO DE FOMENTO 01/2023 EM SEU 3º ADITIVO, PARA O DESENVOLVIMENTO EM PRADOPOLIS DAS ATIVIDADES DO PROGRAMA PRIMEIRA INFANCIA NO SUAS/PROGRAMA CRIANCA IFELIZ.;265;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1041.0000;Ampliação da oferta de benefícios eventuais, mantendo oferta de cestas básicas e gás de cozinha, e incluindo outros ben;3.3.50.39.02;TERMO DE FOMENTO;12;-8450;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.50.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3203;2079;GL;18/03/2026;37500;GUSTAVO PEREIRA PUPULIN E OUTRO;LOCAÇÃO DE IMÓVEL, COMERCIAL URBANO PARA POSTO DE ATENDIMENTO DO POUPA TEMPO E DETRAN NO MUNICIPIO REFERENTE AO EXERCICIO DE 2026 até o mês 10/2026.;24;2022/21;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.10;LOCAÇÃO DE IMÓVEIS;1;3750;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3203;2079;GL;18/03/2026;37500;GUSTAVO PEREIRA PUPULIN E OUTRO;LOCAÇÃO DE IMÓVEL, COMERCIAL URBANO PARA POSTO DE ATENDIMENTO DO POUPA TEMPO E DETRAN NO MUNICIPIO REFERENTE AO EXERCICIO DE 2026 até o mês 10/2026.;24;2022/21;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.10;LOCAÇÃO DE IMÓVEIS;2;3750;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3203;2079;GL;18/03/2026;37500;GUSTAVO PEREIRA PUPULIN E OUTRO;LOCAÇÃO DE IMÓVEL, COMERCIAL URBANO PARA POSTO DE ATENDIMENTO DO POUPA TEMPO E DETRAN NO MUNICIPIO REFERENTE AO EXERCICIO DE 2026 até o mês 10/2026.;24;2022/21;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.10;LOCAÇÃO DE IMÓVEIS;3;3750;37500;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3203;2079;GL;18/03/2026;37500;GUSTAVO PEREIRA PUPULIN E OUTRO;LOCAÇÃO DE IMÓVEL, COMERCIAL URBANO PARA POSTO DE ATENDIMENTO DO POUPA TEMPO E DETRAN NO MUNICIPIO REFERENTE AO EXERCICIO DE 2026 até o mês 10/2026.;24;2022/21;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.10;LOCAÇÃO DE IMÓVEIS;4;3750;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3203;2079;GL;18/03/2026;37500;GUSTAVO PEREIRA PUPULIN E OUTRO;LOCAÇÃO DE IMÓVEL, COMERCIAL URBANO PARA POSTO DE ATENDIMENTO DO POUPA TEMPO E DETRAN NO MUNICIPIO REFERENTE AO EXERCICIO DE 2026 até o mês 10/2026.;24;2022/21;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.10;LOCAÇÃO DE IMÓVEIS;5;3750;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3203;2079;GL;18/03/2026;37500;GUSTAVO PEREIRA PUPULIN E OUTRO;LOCAÇÃO DE IMÓVEL, COMERCIAL URBANO PARA POSTO DE ATENDIMENTO DO POUPA TEMPO E DETRAN NO MUNICIPIO REFERENTE AO EXERCICIO DE 2026 até o mês 10/2026.;24;2022/21;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.10;LOCAÇÃO DE IMÓVEIS;6;3750;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3203;2079;GL;18/03/2026;37500;GUSTAVO PEREIRA PUPULIN E OUTRO;LOCAÇÃO DE IMÓVEL, COMERCIAL URBANO PARA POSTO DE ATENDIMENTO DO POUPA TEMPO E DETRAN NO MUNICIPIO REFERENTE AO EXERCICIO DE 2026 até o mês 10/2026.;24;2022/21;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.10;LOCAÇÃO DE IMÓVEIS;7;3750;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3203;2079;GL;18/03/2026;37500;GUSTAVO PEREIRA PUPULIN E OUTRO;LOCAÇÃO DE IMÓVEL, COMERCIAL URBANO PARA POSTO DE ATENDIMENTO DO POUPA TEMPO E DETRAN NO MUNICIPIO REFERENTE AO EXERCICIO DE 2026 até o mês 10/2026.;24;2022/21;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.10;LOCAÇÃO DE IMÓVEIS;8;3750;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3203;2079;GL;18/03/2026;37500;GUSTAVO PEREIRA PUPULIN E OUTRO;LOCAÇÃO DE IMÓVEL, COMERCIAL URBANO PARA POSTO DE ATENDIMENTO DO POUPA TEMPO E DETRAN NO MUNICIPIO REFERENTE AO EXERCICIO DE 2026 até o mês 10/2026.;24;2022/21;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.10;LOCAÇÃO DE IMÓVEIS;9;3750;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3203;2079;GL;18/03/2026;37500;GUSTAVO PEREIRA PUPULIN E OUTRO;LOCAÇÃO DE IMÓVEL, COMERCIAL URBANO PARA POSTO DE ATENDIMENTO DO POUPA TEMPO E DETRAN NO MUNICIPIO REFERENTE AO EXERCICIO DE 2026 até o mês 10/2026.;24;2022/21;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.10;LOCAÇÃO DE IMÓVEIS;10;3750;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3205;2081;GL;18/03/2026;34065;GUSTAVO PEREIRA PUPULIN E OUTRO;LOCAÇÃO DE IMÓVEL, COMERCIAL URBANO PARA POSTO DE ATENDIMENTO DO POUPA TEMPO E DETRAN NO MUNICIPIO REFERENTE AO EXERCICIO DE 2026 até o mês 10/2026.;24;2022/21;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.10;LOCAÇÃO DE IMÓVEIS;1;3785;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3205;2081;GL;18/03/2026;34065;GUSTAVO PEREIRA PUPULIN E OUTRO;LOCAÇÃO DE IMÓVEL, COMERCIAL URBANO PARA POSTO DE ATENDIMENTO DO POUPA TEMPO E DETRAN NO MUNICIPIO REFERENTE AO EXERCICIO DE 2026 até o mês 10/2026.;24;2022/21;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.10;LOCAÇÃO DE IMÓVEIS;2;3785;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3205;2081;GL;18/03/2026;34065;GUSTAVO PEREIRA PUPULIN E OUTRO;LOCAÇÃO DE IMÓVEL, COMERCIAL URBANO PARA POSTO DE ATENDIMENTO DO POUPA TEMPO E DETRAN NO MUNICIPIO REFERENTE AO EXERCICIO DE 2026 até o mês 10/2026.;24;2022/21;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.10;LOCAÇÃO DE IMÓVEIS;3;3785;34065;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3205;2081;GL;18/03/2026;34065;GUSTAVO PEREIRA PUPULIN E OUTRO;LOCAÇÃO DE IMÓVEL, COMERCIAL URBANO PARA POSTO DE ATENDIMENTO DO POUPA TEMPO E DETRAN NO MUNICIPIO REFERENTE AO EXERCICIO DE 2026 até o mês 10/2026.;24;2022/21;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.10;LOCAÇÃO DE IMÓVEIS;4;3785;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;3205;2081;GL;18/03/2026;34065;GUSTAVO PEREIRA PUPULIN E OUTRO;LOCAÇÃO DE IMÓVEL, COMERCIAL URBANO PARA POSTO DE ATENDIMENTO DO POUPA TEMPO E DETRAN NO MUNICIPIO REFERENTE AO EXERCICIO DE 2026 até o mês 10/2026.;24;2022/21;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.10;LOCAÇÃO DE IMÓVEIS;5;3785;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
